id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
334611417909,0,2654,100.0,0,14.99,0,0,7,0,1,0,0,0
265961760088,0,572,95.5,0,10.0,0,1,10,0,1,0,0,1
265963306815,0,1742,99.7,0,17.8,1,1,7,0,1,0,1,1
125590562231,0,125,96.2,0,10.0,0,0,7,0,1,0,0,0
285021715098,0,1000,100.0,0,11.55,1,1,10,0,1,0,0,1
225238454829,0,269,100.0,0,45.0,1,1,7,0,1,0,0,0
255805754170,0,712,100.0,0,8.0,1,1,5,0,1,0,0,1
134314350267,0,385,97.8,0,20.0,1,0,7,0,1,0,0,0
295315746638,0,397,100.0,0,49.99,1,1,7,0,1,0,1,1
325413807591,0,474,99.5,0,4.2,1,0,7,0,0,0,0,1
394315305158,0,199,100.0,0,29.8,1,1,5,0,1,0,0,1
314219235937,0,1,100.0,0,1.0,1,0,7,0,0,0,0,0
314211043152,0,2439,100.0,0,5.99,0,0,7,0,0,0,0,0
155231420153,0,2307,99.4,0,25.0,1,1,7,1,0,0,0,0
175478331163,0,389,100.0,0,20.0,1,0,7,0,1,1,0,0
115588929583,0,860,100.0,0,18.0,0,0,7,0,1,0,0,0
374325734716,0,4116,99.6,0,5.95,0,1,10,0,1,0,0,1
234768475857,0,1537,100.0,0,35.0,1,0,7,0,1,0,0,0
225232395676,0,805,100.0,0,51.0,0,0,7,0,1,0,0,1
295307252241,0,1392,99.5,0,25.0,1,1,7,0,0,0,0,0
175473320011,0,664,100.0,0,51.5,1,1,5,0,1,1,0,1
175474716752,0,514,100.0,0,25.91,0,1,7,0,1,0,0,1
185642986072,0,3578,100.0,0,2.99,0,0,5,0,1,0,0,0
134316925964,0,926,100.0,0,130.0,1,0,7,0,1,0,0,0
225232604859,0,3389,99.8,0,0.99,1,1,5,0,1,0,0,1
275529472704,0,63,100.0,0,10.0,1,0,7,0,1,0,0,0
115583639777,0,1760,99.9,0,12.0,0,0,10,0,1,0,0,0
125595003452,0,3715,100.0,0,6.12,0,1,7,0,1,0,0,1
175478181347,0,812,100.0,0,13.0,0,0,3,0,0,0,0,1
185638095655,0,1329,100.0,0,12.99,1,1,7,0,1,0,0,0
285017095039,0,60,100.0,0,103.0,1,1,10,1,0,0,0,1
265963363638,0,3639,100.0,0,10.0,1,1,7,0,1,0,0,1
195448749779,0,896,100.0,0,3.5,0,0,7,0,0,0,0,0
234767586847,0,1478,100.0,0,42.0,0,1,5,0,1,0,0,1
175477389709,0,2202,100.0,0,16.0,0,1,5,0,1,0,0,1
195453162308,0,50,100.0,0,6.99,1,1,7,0,1,0,0,1
155239005851,0,383,100.0,0,9.95,1,0,7,0,1,0,1,0
165754527822,0,154,100.0,0,0.99,0,0,7,0,1,0,0,0
364035296488,1,37807,99.4,1,29.0,0,1,7,0,1,0,0,1
175474680541,1,90100,100.0,1,36.0,0,1,7,0,0,0,0,1
364035150415,0,4,100.0,0,60.0,0,1,6,0,1,0,0,1
175476133947,0,2453,100.0,0,30.0,1,1,3,1,0,0,0,1
304684237965,0,114,100.0,0,20.99,0,0,7,0,1,0,0,1
234768432071,0,2110,100.0,0,20.0,1,0,7,1,0,0,0,0
255807202314,0,1412,95.5,0,5.0,0,0,7,0,1,0,0,1
165751379924,0,892,100.0,0,12.5,1,1,7,1,0,0,0,0
394284137032,1,13553,99.9,1,3.99,1,1,10,0,1,0,0,1
364034211420,0,15794,99.4,0,9.99,0,1,7,0,1,0,0,1
155237759478,0,220,100.0,0,12.5,0,0,7,0,1,0,0,0
115587575032,0,307,100.0,0,16.0,0,1,7,1,0,0,1,1
175478396860,0,107,100.0,0,30.0,0,1,5,0,1,0,0,1
204139973842,0,200,100.0,0,11.5,0,0,7,0,1,0,0,1
225224439020,1,97240,99.7,1,53.11,1,1,10,0,1,0,0,1
385211996271,0,216,100.0,0,5.99,0,0,5,0,0,0,0,1
185640466943,0,1310,98.0,0,16.0,0,0,7,0,1,0,0,1
204137780287,0,15,100.0,0,50.0,0,1,7,0,1,0,0,1
115593770175,0,917,100.0,0,69.0,1,1,1,0,1,1,0,0
175476031855,1,90223,100.0,1,45.0,0,1,7,0,1,0,0,1
354369111642,0,3924,99.4,0,4.99,1,1,5,0,1,0,0,0
265966432873,0,260,100.0,0,15.0,0,0,7,0,0,1,0,1
185645873365,0,2946,100.0,0,43.0,1,0,7,1,0,0,0,1
134314348399,0,385,97.8,0,20.0,1,0,7,0,1,0,0,0
354371057643,0,1,100.0,0,7.5,0,0,7,0,0,0,0,1
125597872664,0,61,100.0,0,8.5,1,1,7,0,1,0,0,0
385199860164,0,3455,97.9,0,89.9,0,1,10,1,0,0,0,1
295312633488,0,7,100.0,0,8.0,0,0,7,1,0,0,0,1
285026990116,0,227,100.0,0,50.0,1,1,7,0,1,1,0,1
155239231037,0,12,100.0,0,37.2,1,0,7,1,0,0,0,1
195447182138,0,1396,99.1,0,10.99,0,1,7,0,1,0,0,0
354371172374,0,71,100.0,0,21.0,0,0,7,0,0,0,0,1
295315585787,0,1624,100.0,0,15.0,0,1,7,0,1,0,0,1
134316783215,0,28,0.0,0,20.0,1,0,7,0,0,0,0,1
225234313457,0,2708,100.0,0,14.99,1,1,10,0,1,1,0,0
165761919822,0,200,100.0,0,5.0,1,0,7,0,1,0,0,0
195450597891,0,1336,100.0,0,91.0,0,0,7,0,1,0,0,1
185638094282,0,413,100.0,0,5.5,1,1,7,0,0,0,0,0
265963204558,0,351,100.0,0,42.5,1,1,7,0,1,0,0,0
334609696506,0,3921,100.0,0,100.0,1,1,7,0,1,0,0,1
385214555926,0,1114,100.0,0,15.99,1,1,7,0,0,0,0,1
185647300293,0,9,100.0,0,0.99,1,0,7,0,1,0,0,0
304678954964,0,1247,99.3,0,5.99,0,0,10,0,1,0,0,0
185647529434,1,3127,100.0,1,2.0,1,1,7,0,1,0,0,1
285021691759,0,505,98.9,0,12.99,0,0,7,0,1,0,0,1
125596311956,0,1906,99.4,0,12.0,1,0,7,0,1,0,0,0
175474112167,0,17748,99.8,0,16.0,0,1,7,0,1,0,0,1
265968133450,0,942,99.0,0,26.99,0,0,7,0,1,0,0,1
295315105992,0,347,99.7,0,4.0,0,1,7,0,0,0,0,1
285022979856,0,229,100.0,0,9.99,0,0,7,0,1,0,0,0
175471448450,0,3270,100.0,0,90.0,0,0,10,0,1,0,0,0
314214763638,1,607,100.0,1,43.66,0,0,7,0,1,0,0,1
265971624603,0,1118,100.0,0,10.0,1,0,7,0,1,0,0,1
175473961219,0,210,100.0,0,12.0,0,0,7,0,1,0,0,0
374333934551,0,116,100.0,0,5.0,0,0,7,0,0,0,0,0
175470477448,0,615,100.0,0,8.0,1,1,7,0,1,0,0,0
175476204438,1,5331,100.0,1,205.0,1,1,10,0,1,0,0,1
285020784204,0,89,100.0,0,9.99,1,1,7,0,1,0,0,0
314211311318,0,30,100.0,0,20.0,0,1,7,0,0,0,0,1
134307345414,0,1542,99.8,0,6.95,1,1,7,0,0,0,0,0
385202381312,1,9267,99.2,1,65.0,1,1,7,0,1,0,0,0
175478510941,0,186,100.0,0,5.0,1,1,7,0,0,0,0,0
403968197550,0,4849,99.8,0,30.0,1,1,7,0,0,0,0,0
175470529715,0,269,100.0,0,30.0,1,1,7,0,0,0,0,0
255808690861,1,3573,99.9,1,58.0,0,0,7,0,1,0,0,1
285028054389,0,83,100.0,0,245.0,0,1,5,0,1,1,0,1
234764530096,0,756,100.0,0,120.0,0,1,7,0,1,0,0,0
225232572638,0,96,94.4,0,68.0,0,0,6,0,1,0,0,1
225230627896,0,2617,98.7,0,9.99,0,0,7,0,0,0,0,0
125597792614,0,766,100.0,0,8.5,1,0,7,0,1,0,0,1
385205935549,1,3187,99.0,1,14.99,0,0,7,0,0,1,0,0
394311778055,0,199,100.0,0,95.0,1,1,7,0,1,0,0,1
125591388131,0,1249,98.5,0,22.0,1,1,10,0,0,0,0,1
225229706385,0,1020,100.0,0,25.0,0,1,10,0,1,0,0,1
255803782776,0,1357,99.0,0,9.5,0,0,7,0,0,0,0,1
295318915318,0,748,100.0,0,10.0,1,0,7,0,0,0,0,1
265970697368,0,1976,100.0,0,8.0,0,1,7,0,1,1,0,1
134314207683,0,3572,100.0,0,41.0,0,0,10,0,1,0,0,1
354370938665,0,45,92.0,0,0.99,0,0,7,0,1,0,0,1
175472973829,1,6993,99.2,1,97.0,0,0,7,1,0,1,0,1
304678954967,0,1247,99.3,0,7.99,0,0,10,0,1,0,0,0
204137638759,0,16,100.0,0,60.0,0,1,7,0,0,0,0,0
304684348030,0,7919,100.0,0,3.0,0,1,5,0,1,0,0,0
185646376175,0,1331,100.0,0,74.0,0,1,5,0,0,0,0,1
285021692928,0,912,100.0,0,15.0,0,0,7,0,1,0,0,0
394320018891,0,9857,99.7,0,7.47,1,1,7,0,0,0,0,1
255802380447,0,75,100.0,0,24.99,1,1,7,0,0,0,0,0
255805242288,0,1359,99.0,0,8.0,0,0,7,0,0,0,0,1
314212957942,0,10,100.0,0,16.0,0,1,7,0,0,0,1,0
275528687098,0,1524,100.0,0,259.0,1,0,7,0,1,0,0,1
394311939203,0,552,93.4,0,12.0,1,1,7,0,0,0,0,0
374335353791,0,93,100.0,0,5.0,0,0,7,0,1,0,0,0
204139671687,0,15,100.0,0,50.0,0,0,7,0,1,0,0,0
175471981987,0,1269,100.0,0,27.0,0,1,7,0,1,0,0,1
134307299364,0,542,100.0,0,6.99,1,1,7,0,0,0,0,1
285024497481,0,694,100.0,0,78.0,0,1,5,0,0,1,0,1
185638446243,0,1754,100.0,0,17.55,1,1,7,0,0,0,0,1
265959897764,0,418,100.0,0,25.0,0,1,10,0,1,0,0,0
125587807832,0,278,100.0,0,14.99,1,1,7,0,0,0,0,0
275524089893,0,2630,99.5,0,7.99,0,0,7,0,1,0,0,0
394321181613,0,340,97.9,0,6.57,1,1,7,0,1,0,0,1
265975795267,0,1237,98.4,0,240.0,1,0,7,0,1,0,1,0
185634963860,0,3786,94.2,0,7.99,1,1,10,0,0,0,0,0
195439930861,0,8400,100.0,0,9.99,0,1,10,0,1,0,0,0
175478425060,0,666,100.0,0,100.0,0,0,5,0,1,0,0,1
385208392611,0,1902,99.2,0,31.0,0,1,7,1,0,0,0,1
304688555235,0,503,100.0,0,24.99,1,0,7,0,0,0,0,0
185642258873,1,127385,100.0,1,9.99,0,1,7,0,0,0,0,0
325404687997,0,2106,99.4,0,10.0,1,1,7,1,0,1,1,1
265965077285,0,1083,100.0,0,4.99,0,1,7,0,0,1,0,0
204136895314,0,4693,100.0,0,7.5,1,1,7,0,1,1,0,0
314211090824,0,560,99.2,0,12.0,0,1,7,0,1,0,0,0
134307187017,0,1165,100.0,0,10.0,1,1,7,0,1,1,0,0
165756290846,0,873,100.0,0,5.0,0,0,7,0,0,0,0,0
155242699897,0,5303,100.0,0,100.0,1,0,5,0,1,0,0,1
295309074102,0,1570,100.0,0,5.0,0,1,7,0,1,0,0,0
304683327424,0,1833,100.0,0,40.0,0,1,7,0,1,0,0,0
144790061336,0,938,100.0,0,24.99,0,0,7,0,1,0,0,0
314210205043,0,744,100.0,0,19.99,1,1,7,0,0,1,0,0
295317434273,0,2224,100.0,0,4.0,0,1,5,0,0,0,0,0
175470463743,0,522,98.9,0,99.0,1,1,7,0,1,0,0,0
195455971025,0,813,100.0,0,9.99,1,0,7,1,0,0,0,1
314210181318,0,1005,100.0,0,9.99,1,1,7,0,1,0,0,0
325413814354,0,142,100.0,0,5.0,1,0,7,0,1,0,0,0
144789283831,0,1321,100.0,0,15.0,1,1,7,0,0,0,0,0
175479236546,0,925,100.0,0,4.99,1,0,7,0,1,0,0,0
175470435903,0,1646,100.0,0,6.5,0,1,10,0,1,0,0,0
155240110247,0,1239,100.0,0,7.5,1,1,7,0,0,0,0,0
255796038373,1,2222,100.0,1,59.99,1,1,7,0,1,0,0,0
354359679403,0,52,100.0,0,38.0,1,1,10,0,1,0,0,0
295311271018,0,2400,100.0,0,4.99,0,1,7,0,1,0,0,0
175475692995,0,1649,100.0,0,7.5,1,0,10,0,1,0,0,0
175471389397,0,799,100.0,0,15.0,0,0,7,0,0,0,0,0
175473198381,0,3102,100.0,0,7.99,1,1,10,0,0,0,0,0
204136782667,0,11989,99.5,0,30.0,1,1,7,1,0,0,0,1
225232370642,0,817,100.0,0,15.0,0,0,7,0,1,0,0,0
364040609624,0,4142,100.0,0,10.0,1,0,5,0,1,0,0,0
314219179333,1,127406,100.0,1,9.99,1,0,7,0,0,0,0,0
175474290520,0,1650,100.0,0,30.0,0,0,7,0,1,0,0,1
195444529971,0,251,100.0,0,15.99,0,0,7,0,0,0,1,0
175470490651,0,628,100.0,0,3.0,1,1,7,0,1,0,0,0
195448696764,0,2812,99.6,0,9.0,0,0,5,0,0,0,0,0
275529462010,0,1527,100.0,0,1.75,1,0,7,0,1,0,0,1
325413748494,0,924,100.0,0,25.0,1,0,7,0,0,1,0,0
185639422544,1,127364,100.0,1,44.99,0,1,7,0,0,0,0,0
394311812726,0,704,100.0,0,25.0,1,1,7,0,0,0,0,0
185640265552,0,1209,100.0,0,15.0,0,0,7,0,1,1,0,0
285020668008,0,526,100.0,0,18.0,1,1,7,0,1,0,0,0
195449718312,0,2813,99.6,0,9.0,0,0,5,0,0,0,0,0
265975947070,0,1493,100.0,0,17.5,1,0,7,0,1,0,0,0
175471388228,0,799,100.0,0,10.0,0,0,7,0,0,0,0,0
275525815151,0,2289,100.0,0,21.99,0,1,7,0,1,0,0,0
195446679901,0,593,100.0,0,20.0,0,0,7,0,1,0,0,0
314219279225,0,3290,99.5,0,14.5,1,0,7,0,0,1,0,1
185647364955,0,1844,99.2,0,1.5,1,0,7,0,1,0,0,0
185638165031,0,562,95.2,0,49.0,1,1,7,0,0,0,1,0
403975217058,1,127391,100.0,1,9.95,0,1,7,0,0,0,0,0
195452739676,0,1658,100.0,0,22.0,1,0,7,0,0,0,0,0
175479493594,0,356,100.0,0,7.5,1,0,7,0,0,0,0,0
134315710036,0,394,100.0,0,45.0,1,0,7,0,1,0,0,0
403979861816,1,127406,100.0,1,22.99,1,0,7,0,0,0,0,0
314219179803,1,127406,100.0,1,16.99,1,0,7,0,0,0,0,0
185647149743,0,1542,98.5,0,20.0,1,0,7,0,1,0,0,0
115594426144,0,689,100.0,0,20.0,1,0,7,0,1,0,0,0
195449014169,0,2813,99.6,0,9.0,0,1,5,0,0,0,0,0
314215599700,1,16516,99.7,1,15.0,1,1,10,0,1,1,0,1
374328836487,0,607,100.0,0,19.99,1,1,7,0,0,0,0,0
125596014022,0,3544,99.7,0,4.0,0,0,10,0,1,1,0,0
285020682959,0,288,96.7,0,20.0,1,1,7,0,1,0,0,0
325413615792,0,1843,100.0,0,25.0,1,0,5,0,1,0,0,0
295320337435,0,1460,98.5,0,10.0,1,0,7,0,1,1,0,0
155237255231,0,271,100.0,0,5.0,0,0,7,0,1,1,0,0
364029939062,1,24411,99.3,1,16.95,1,1,10,0,0,0,0,0
234758501615,0,940,100.0,0,4.99,1,1,7,0,0,0,0,0
334610614338,0,1748,100.0,0,10.0,1,1,7,0,0,0,0,0
175479477416,0,120,100.0,0,23.0,1,0,7,0,0,0,0,0
175479412959,0,1060,100.0,0,20.0,1,0,7,0,0,0,0,0
