id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
195450918525,0,181,100.0,0,5.0,0,1,7,0,0,0,0,1
295311055508,0,346,100.0,0,0.99,0,1,7,0,1,0,0,0
334614361662,0,204,100.0,0,13.0,0,1,5,0,0,0,0,1
394313476098,0,229,95.7,0,7.5,0,1,7,0,0,0,0,0
144789093501,0,0,0.0,0,0.99,1,1,6,0,0,0,0,0
275525387012,0,683,100.0,0,81.0,0,0,7,0,0,0,0,0
325407462124,0,921,100.0,0,39.99,0,1,7,0,0,1,0,0
165763321889,0,2541,100.0,0,10.99,1,0,7,0,1,0,0,0
265959620593,0,6252,99.6,0,0.99,0,0,10,0,0,0,0,1
314218474969,0,80,100.0,0,1.99,1,1,7,0,1,0,0,0
304691006040,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
155242714710,0,2681,98.2,0,4.2,1,0,7,0,1,0,0,1
225233931301,0,2420,100.0,0,15.0,0,0,5,0,1,1,0,1
195443158941,0,790,100.0,0,40.0,1,1,7,0,0,0,0,0
204141306318,0,683,100.0,0,9.99,0,1,7,0,1,0,0,0
115586742680,0,65,100.0,0,4.8,0,0,10,0,1,0,0,1
195443157537,0,790,100.0,0,40.0,1,1,7,0,0,0,0,0
155232308011,0,69,100.0,0,2.99,0,0,7,0,0,0,0,0
304689718787,0,596,100.0,0,3.75,1,0,7,0,1,0,1,0
295320578847,0,242,100.0,0,1.5,1,0,7,0,1,0,0,0
265963454902,0,256,100.0,0,6.99,1,1,7,0,0,0,0,0
325408621544,0,825,98.6,0,2.5,1,1,10,0,0,0,0,1
275518000283,0,481,100.0,0,19.99,0,0,10,0,1,0,0,0
144794038277,0,202,100.0,0,30.0,0,0,7,0,0,0,0,0
165763681619,0,190,100.0,0,100.0,1,0,7,0,1,0,0,0
314212003967,0,0,0.0,0,15.0,0,0,6,0,1,0,0,0
134307165653,0,1769,100.0,0,10.0,1,1,7,0,1,0,0,0
165746845930,0,732,99.2,0,8.99,1,1,10,0,1,0,0,0
165755164324,0,7970,97.7,0,0.99,0,1,7,0,1,0,0,1
195450920445,0,181,100.0,0,5.0,0,1,7,0,0,0,0,1
185647462223,0,720,100.0,0,1.2,1,0,7,0,0,0,0,1
165755138676,0,730,100.0,0,12.0,0,1,7,0,1,1,0,0
265964475597,0,77,100.0,0,35.99,0,0,7,0,0,0,0,0
115594579828,0,1098,100.0,0,5.0,1,0,7,0,1,0,1,1
265973919198,0,140,100.0,0,7.5,1,1,7,0,0,0,0,0
165760919305,0,915,100.0,0,8.0,1,1,7,0,1,0,0,0
285021658421,1,449,100.0,1,5.5,0,1,7,0,1,0,0,1
195444748383,0,1768,100.0,0,6.99,0,0,7,0,0,0,0,0
304685536644,0,510,100.0,0,125.0,0,0,7,0,0,0,0,0
314212559997,0,1573,98.9,0,19.99,0,0,7,0,1,1,0,1
155231545520,0,2138,100.0,0,25.0,1,1,7,0,1,0,0,0
185639085558,0,783,99.0,0,21.5,0,1,10,0,1,0,0,1
165763220202,0,495,100.0,0,15.0,1,0,7,0,1,1,0,0
204143508084,0,98,100.0,0,7.5,1,1,7,0,0,0,0,1
354364707295,0,1299,100.0,0,10.0,1,1,7,0,0,0,0,0
255797860174,0,3673,100.0,0,9.99,1,1,10,0,1,0,0,0
403971417508,0,4,100.0,0,4.99,0,1,7,0,0,0,0,0
175474755217,0,67,98.4,0,40.0,0,1,7,0,1,0,0,0
295311007261,0,2149,100.0,0,5.0,0,1,7,0,0,0,0,0
275528423925,0,308,100.0,0,10.0,1,0,7,0,1,0,0,0
185639047503,0,630,100.0,0,0.99,0,0,7,0,1,0,0,0
134315863476,0,3415,100.0,0,9.0,1,0,7,0,0,0,0,0
314216351418,0,57,100.0,0,0.99,1,0,7,0,0,0,0,0
295311540791,0,24,100.0,0,1.0,0,1,7,0,0,0,0,0
225239322373,0,566,99.4,0,0.99,1,0,7,0,1,0,0,0
325412434893,1,533,100.0,1,9.99,0,0,3,0,1,0,0,0
234768617309,1,3901,100.0,1,19.99,1,0,7,0,0,0,0,0
394317438083,0,2477,99.5,0,4.5,0,0,5,0,0,0,0,0
225235545172,0,1146,100.0,0,4.99,1,1,10,0,1,0,0,0
275527315220,0,3590,99.8,0,3.95,1,0,7,0,1,0,0,0
185638132117,0,1039,100.0,0,5.99,1,1,7,0,0,0,0,0
165760595202,0,766,100.0,0,1.65,1,0,7,0,0,0,0,0
255812116836,0,5768,100.0,0,23.0,1,0,7,0,0,0,0,1
394319345469,0,2478,99.5,0,6.5,1,0,7,0,1,0,0,0
125591031065,0,957,100.0,0,8.5,0,0,7,0,0,1,0,0
394319342859,0,2478,99.5,0,5.0,1,0,7,0,1,0,0,0
285020781756,0,2383,100.0,0,45.0,1,1,7,0,1,0,0,0
204141863573,0,5691,100.0,0,0.99,0,0,10,0,1,0,0,0
374328779623,0,107,100.0,0,4.5,1,1,7,0,0,0,0,0
265975944801,0,1412,100.0,0,0.99,1,0,7,0,0,0,0,0
134317006447,0,3139,100.0,0,5.0,1,0,7,0,0,0,0,0
185638132843,0,1039,100.0,0,7.99,1,1,7,0,0,0,0,0
165763377343,0,767,100.0,0,2.5,1,0,7,0,1,0,0,0
165763377363,0,767,100.0,0,2.5,1,0,7,0,1,0,0,0
165753135046,0,687,100.0,0,8.0,0,1,7,0,0,0,0,0
165760086987,0,1295,100.0,0,2.2,0,0,10,0,0,0,0,1
255813743313,1,3901,100.0,1,19.99,1,0,7,0,0,0,0,0
275524706107,0,1023,100.0,0,1.0,0,1,7,0,0,1,0,0
234768560002,0,627,100.0,0,15.0,1,0,7,0,1,1,0,0
