id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
275528716076,0,348,100.0,0,29.4,0,0,5,0,1,0,0,1
185642244927,0,257,100.0,1,42.0,0,0,7,0,1,0,0,0
285027248416,0,1536,100.0,0,2.52,1,1,7,0,1,0,0,0
234760170673,0,223,98.1,0,2.52,0,0,7,0,1,0,0,0
295319836748,1,156,99.4,1,0.8316,1,1,7,0,1,0,0,0
234767594628,0,1956,99.8,1,4.1916,1,0,7,0,0,0,0,0
275522226237,0,377,100.0,1,6.887999999999999,0,0,7,0,0,0,0,0
255813621486,0,899,100.0,0,13.44,1,0,7,0,1,0,0,0
225230878144,0,203,100.0,1,33.5916,0,0,10,0,1,0,0,0
295307409974,0,7299,99.4,1,8.4,1,0,7,0,0,0,0,0
374329684279,0,1990,100.0,0,8.4,0,0,7,0,1,0,0,1
144797727455,0,388,100.0,0,8.4,1,1,7,0,1,0,0,0
165754683863,0,2619,100.0,0,58.758,0,0,7,0,0,1,0,0
295305745168,0,470,100.0,1,46.1916,0,0,10,0,1,1,0,0
265970537005,0,568,100.0,0,16.8,0,0,7,0,1,1,0,0
225230297207,0,796,100.0,1,8.3916,0,1,7,0,1,0,0,0
225239466488,0,294,98.0,1,22.68,1,0,7,0,1,0,1,0
255807184496,0,498,100.0,0,10.08,0,0,7,0,0,0,0,0
125598091814,0,59,100.0,0,29.4,1,0,7,0,0,0,0,0
304687381370,0,1647,100.0,0,5.88,0,0,7,0,0,0,0,0
125589783431,0,269,99.1,1,8.4,0,0,7,0,1,0,0,0
234761631911,0,8,100.0,0,13.02,0,1,6,0,0,0,0,1
334613357841,0,265,97.6,1,7.56,0,0,7,0,1,0,0,0
144797469650,0,388,100.0,0,8.4,1,0,7,0,1,0,0,0
165759024892,0,36,100.0,1,21.0,0,0,7,0,1,0,0,0
314210263536,0,5,100.0,0,0.8316,1,0,6,0,1,0,0,0
304667856160,0,2137,99.6,0,41.9916,0,1,7,0,0,0,0,0
265970278644,0,5670,100.0,0,0.8316,0,0,7,0,1,0,0,0
255809169222,0,694,98.8,0,5.9639999999999995,0,0,5,0,1,0,0,0
295317523246,0,10065,99.6,1,57.96,1,0,7,0,0,1,0,0
285028768548,0,97,100.0,0,21.0,1,0,7,0,1,0,1,0
144797477909,0,388,100.0,0,8.4,1,0,7,0,1,0,0,0
285028157211,0,129,100.0,0,12.6,1,0,7,0,1,1,0,0
374329112797,0,3744,100.0,1,16.7916,0,1,7,0,0,0,0,0
334618746945,0,273,100.0,0,10.584,1,0,7,0,1,0,0,0
125595316352,1,682,100.0,1,49.559999999999995,1,1,7,0,1,1,0,0
304687381572,0,1647,100.0,0,9.24,0,0,7,0,0,0,0,0
325410311028,0,1770,100.0,1,3.234,0,0,7,0,0,0,0,0
225229805520,0,2973,95.2,0,40.32,1,0,7,0,1,1,0,0
394313412719,0,219,100.0,0,0.8316,0,0,7,0,1,0,0,0
