id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
234763487412,1,11659,99.9,1,556.92,0,1,7,1,0,0,0,1
175470818330,0,1272,100.0,1,33.5916,0,1,7,0,1,0,0,1
234762151936,1,11654,99.9,1,29.82,0,1,5,1,0,0,0,1
304682115481,0,16,100.0,0,21.8484,0,0,10,1,0,0,0,1
134308182074,0,753,99.6,1,12.5916,0,0,7,0,1,0,0,1
225227380578,0,314,100.0,1,73.35719999999998,0,1,10,1,0,0,0,1
354366691892,0,149,100.0,0,8.3916,0,0,7,0,0,0,0,1
115589999833,0,5403,100.0,0,493.08,0,1,7,0,1,0,0,1
165751562193,0,4258,100.0,1,182.7,0,1,7,0,1,0,0,1
204144016155,0,398,100.0,0,96.6,1,0,7,0,1,0,0,1
394319551691,1,7847,99.7,1,450.24,1,1,7,0,1,0,0,1
265968793237,0,268,100.0,0,39.48,1,0,10,0,1,0,0,1
265971925508,0,28,95.7,0,8.4,1,0,7,0,1,0,0,1
403969790298,0,2,0.0,0,68.03999999999999,0,0,6,0,1,0,0,1
275523731382,0,128,100.0,0,8.736,0,1,7,1,0,0,0,1
225235492992,0,8335,100.0,1,132.93,1,1,7,0,1,0,0,1
255802622919,0,435,98.4,1,63.84,1,0,7,0,1,0,0,1
285020862494,0,830,100.0,1,20.958000000000002,1,0,7,0,0,0,0,1
374336061083,0,8335,100.0,1,153.29999999999995,1,1,7,0,1,0,0,1
285021082067,0,1430,100.0,0,30.24,0,1,7,0,1,0,0,1
125589819205,0,18230,100.0,1,94.5,0,0,7,1,0,0,0,1
285021199115,0,829,100.0,1,29.3916,0,1,7,0,0,0,0,1
265968354769,0,268,100.0,0,41.118,1,0,10,0,1,0,0,1
285023806524,0,68899,99.2,1,3.57,0,1,7,0,0,0,1,1
364035423745,0,3226,99.5,1,7.9716,0,0,7,0,1,0,0,1
125589798263,0,18230,100.0,1,40.32,0,0,7,0,0,0,0,1
394308152238,0,24465,99.9,1,41.9916,0,1,10,0,1,0,0,1
175474514519,0,3826,98.4,0,34.44,0,0,5,0,1,0,0,1
334618235773,1,11670,99.9,1,26.04,1,1,7,1,0,0,0,1
265964616890,0,1065,100.0,0,8.82,0,0,7,0,0,0,0,1
385212333614,0,12951,98.9,0,36.12,1,0,7,0,1,0,0,1
234762153798,1,11654,99.9,1,42.0,0,1,5,1,0,1,0,1
325409313270,0,254,100.0,0,63.0,0,1,7,0,1,0,0,1
225237417699,0,1186,99.5,1,20.58,1,1,7,1,0,0,0,1
175478374610,0,829,100.0,0,38.64,0,0,5,0,0,0,0,1
144793633699,0,4772,100.0,1,6.3,0,1,7,0,1,0,0,1
403970638933,0,106,98.4,0,57.96,0,0,7,0,1,0,1,1
115587621469,0,18230,100.0,1,102.9,0,0,7,1,0,0,0,1
144791322306,0,253,99.1,1,7.14,0,1,10,0,1,0,0,1
144790763945,0,23280,99.7,0,7.5516,0,1,7,0,1,0,0,1
265966697713,0,929,100.0,1,45.36,0,0,7,0,1,1,0,1
265972908605,0,695,99.1,1,33.5916,0,1,5,0,1,0,0,1
364033247841,0,6550,100.0,1,373.3296,1,0,7,0,1,0,0,1
125589271716,0,2334,100.0,0,87.99,0,1,7,0,1,0,0,1
304685112948,0,6770,100.0,1,25.62,0,1,5,0,1,0,0,1
334614895126,0,6164,99.8,0,69.44000000000001,1,1,10,0,1,0,0,1
144793634307,0,2341,100.0,1,95.9868,1,1,10,0,1,0,0,1
374336215271,0,1,100.0,0,336.0,0,0,7,0,1,0,0,1
354365605927,0,1319,100.0,1,33.5916,0,0,7,0,1,0,0,1
144789325187,0,123,100.0,1,32.76,1,0,7,0,1,0,0,1
185638451647,0,366,100.0,0,21.0,0,1,7,0,0,0,0,1
325410746356,0,433,100.0,0,68.03999999999999,1,1,7,0,0,1,0,1
354366856326,0,4272,100.0,1,6.7116,0,1,10,0,0,0,0,1
394315243538,0,194,100.0,1,172.2,0,0,7,1,0,0,0,1
364038124523,0,0,0.0,0,31.92,1,1,7,0,1,0,0,1
204138000946,0,4225,99.3,0,83.16,0,1,5,0,0,0,0,1
325404857472,0,4762,100.0,0,28.8372,0,1,7,0,0,0,0,1
234760400964,1,11653,99.9,1,19.0848,0,1,7,1,0,0,0,1
144793534893,0,2341,100.0,1,158.34,1,1,10,0,1,0,0,1
374329956189,0,2887,100.0,1,17.22,0,0,7,1,0,0,0,1
155241005305,0,9801,99.4,0,204.4,1,0,7,0,0,0,0,1
225234626459,0,256,97.7,0,12.095999999999998,0,1,7,0,1,0,0,1
155232888003,0,77,100.0,0,25.1916,0,0,7,0,1,0,0,1
265967120973,1,2892,100.0,1,21.9156,0,0,7,0,1,0,0,1
134313004147,0,579,100.0,0,34.44,0,0,5,0,1,0,0,1
125598373857,0,1649,100.0,0,13.44,1,1,7,0,1,0,0,1
