id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
185642948976,0,379,100.0,0,8.4,0,0,7,0,1,0,0,0
144789576214,1,559,99.2,1,59.43,0,1,7,0,0,1,0,0
285023553152,1,8209,99.5,1,19.32,0,1,5,0,0,0,0,0
354373830732,1,339,98.3,1,56.5656,0,1,5,0,0,1,0,0
314215764173,0,10,100.0,0,13.944,0,0,7,0,1,0,0,0
195445363606,0,532,100.0,0,10.08,0,0,7,0,0,0,0,0
314215196559,0,3226,99.5,1,4.1916,0,0,7,0,1,0,0,0
195455082616,0,117,100.0,0,11.676,1,1,7,0,1,0,0,1
354369820483,0,2800,99.3,1,16.8,0,0,7,0,0,0,0,0
385211010147,0,67,96.0,0,8.3916,0,1,5,0,1,0,0,0
175473471401,0,1136,100.0,0,13.44,1,0,5,0,0,0,0,0
265973010868,0,3673,100.0,0,26.88,1,1,7,0,1,0,0,0
125588099021,0,497,100.0,0,33.6,1,0,7,0,1,0,0,0
115591152660,0,1064,100.0,0,10.836,0,1,10,0,1,0,0,1
265965449946,0,162,100.0,0,15.078,0,1,7,0,1,0,0,0
155227313636,0,707,100.0,0,26.88,1,0,10,1,0,0,0,1
144790302448,0,339,100.0,0,0.8316,0,0,7,0,1,0,0,0
285022209667,1,8209,99.5,1,13.44,0,1,7,0,0,0,0,0
265968918677,0,190,100.0,0,16.7916,0,0,7,0,1,0,1,0
134314999261,0,1968,100.0,0,6.678,1,1,7,0,1,0,0,0
295313780594,1,4803,98.6,1,47.67,0,1,7,0,0,1,0,0
185642304443,0,2859,99.1,1,25.2,0,0,7,0,1,0,0,0
275522249155,0,382,100.0,1,4.2,0,0,7,0,0,0,0,0
394319887863,0,0,0.0,0,122.22,1,0,6,0,0,0,0,1
334610984725,0,2464,98.8,0,15.455999999999998,0,1,7,0,0,0,0,0
304690464170,0,260,75.0,0,83.99159999999999,1,1,5,0,0,0,0,0
403968255364,0,1918,100.0,0,4.1916,1,0,7,0,1,0,0,0
385208189994,0,1,100.0,0,8.4,0,0,7,0,1,0,0,1
255803927828,0,793,100.0,0,294.0,0,0,10,0,1,0,1,0
285025077716,1,6525,99.4,1,22.5456,0,0,5,0,0,0,1,0
155240369078,0,302,100.0,0,12.6,1,1,7,0,1,0,0,0
394319698771,0,29,100.0,0,16.6236,1,0,7,0,1,0,0,0
165753965276,0,32,100.0,0,16.8,0,1,7,0,1,0,0,0
394320257215,0,3,100.0,0,6.72,1,1,7,0,1,0,0,0
144789719334,1,12908,98.9,1,45.486,0,1,7,0,0,1,1,0
394319516015,0,3874,100.0,1,16.7916,1,0,7,0,0,0,0,0
304684743103,0,162,97.4,0,10.9116,1,0,5,0,1,0,0,0
255807875128,1,1705,100.0,1,26.334,0,1,7,0,0,0,1,0
265968917817,0,190,100.0,0,16.7916,0,0,7,0,1,0,1,0
